代码	名称	涨幅%%	现价	涨跌	买价	卖价	总量	现量	涨速%%	换手%%	今开	最高	最低	昨收	市盈(动)	总金额	量比	细分行业	地区	振幅%%	均价	内盘	外盘	内外比	买量	卖量	未匹配量	流通股本	
="002025"	航天电器	1.44	20.48	0.29	20.47	20.48	82440	764	          0.04	          2.50	20.25	20.65	20.12	20.19	    35.02	168205872	  1.47	元器件	贵州	 2.63	20.40	39375	43065	  0.91	30	96	--  	      32984.53	
="000685"	中山公用	1.43	19.12	0.27	19.12	19.13	321289	3111	          0.10	          4.90	18.81	19.85	18.75	18.85	    22.25	618945920	  1.27	水务	广东	 5.84	19.26	152090	169199	  0.90	147	10	--  	      65505.55	
="002064"	华峰氨纶	1.43	9.93	0.14	9.92	9.93	208303	2731	          0.10	          3.12	9.88	10.08	9.82	9.79	    20.70	207365440	  2.43	化纤	浙江	 2.66	9.95	107297	101006	  1.06	425	1966	--  	      66669.71	
="000547"	闽福发Ａ	1.43	14.90	0.21	14.90	14.91	202612	2060	         -0.06	          2.43	14.71	15.00	14.45	14.69	    94.53	299958560	  0.87	通信设备	福建	 3.74	14.80	87269	115343	  0.76	240	826	--  	      83484.63	
="300316"	晶盛机电	1.41	25.16	0.35	25.16	25.17	16516	104	          0.00	          1.24	24.81	25.29	24.73	24.81	   150.13	41394992	  1.30	专用机械	浙江	 2.26	25.06	6249	10267	  0.61	79	33	--  	      13325.79	
="300087"	荃银高科	1.40	13.00	0.18	13.00	13.01	101005	1082	          0.38	          9.46	12.66	13.22	12.60	12.82	--  	131045520	  2.22	种植业	安徽	 4.84	12.97	60002	41003	  1.46	358	201	--  	      10679.45	
="002726"	龙大肉食	1.40	24.64	0.34	24.64	24.65	53254	647	          0.12	          9.76	24.31	24.78	24.18	24.30	    50.81	130532760	  1.02	食品	山东	 2.47	24.51	25823	27431	  0.94	16	352	--  	       5459.00	
="300152"	燃控科技	1.40	14.50	0.20	14.49	14.50	100786	2209	          0.20	          4.24	14.30	14.50	14.15	14.30	    71.35	144270784	  1.26	专用机械	江苏	 2.45	14.31	49612	51174	  0.97	177	168	--  	      23760.00	
="600827"	百联股份	1.39	16.72	0.23	16.70	16.71	950435	355	          0.17	          6.16	17.08	17.08	16.04	16.49	    24.56	1574430976	  1.96	超市连锁	上海	 6.31	16.57	457759	492676	  0.93	145	3	--  	     154277.75	
="300247"	桑乐金	1.39	10.19	0.14	10.19	10.20	88688	1254	          0.19	          5.35	10.05	10.39	10.04	10.05	   163.72	90462088	  1.25	医疗保健	安徽	 3.48	10.20	43818	44870	  0.98	219	786	--  	      16564.31	
="002271"	东方雨虹	1.39	29.26	0.40	29.25	29.26	41587	50	          0.00	          1.91	28.87	29.65	28.86	28.86	    21.30	121586448	  1.56	其他建材	北京	 2.74	29.24	16027	25560	  0.63	6	134	--  	      21825.31	
="002530"	丰东股份	1.39	9.51	0.13	9.51	9.52	52502	2071	         -0.31	          1.96	9.38	9.57	9.28	9.38	   111.91	49239760	  1.30	专用机械	江苏	 3.09	9.38	26240	26262	  1.00	337	180	--  	      26800.00	
="002425"	凯撒股份	1.38	12.47	0.17	12.46	12.47	51917	246	          0.08	          1.37	12.30	12.48	12.14	12.30	   494.71	63834132	  1.77	服饰	广东	 2.76	12.30	28550	23367	  1.22	158	596	--  	      37881.00	
="300390"	天华超净	1.38	41.87	0.57	41.86	41.87	9906	313	          0.21	          6.36	41.31	41.98	41.11	41.30	    82.04	41217048	  0.74	电脑设备	江苏	 2.11	41.60	5207	4699	  1.11	23	356	--  	       1558.00	
="600011"	华能国际	1.38	6.62	0.09	6.61	6.62	420495	187	          0.45	          0.40	6.53	6.62	6.50	6.53	     7.16	276145216	  1.37	火力发电	北京	 1.84	6.57	190495	230000	  0.83	1054	4001	--  	    1050000.00	
="600371"	万向德农	1.37	13.30	0.18	13.29	13.30	78025	10	          0.07	          3.81	13.15	13.38	13.10	13.12	--  	103420272	  1.41	种植业	黑龙江	 2.13	13.25	37778	40247	  0.94	140	119	--  	      20460.00	
="002177"	御银股份	1.37	7.39	0.10	7.39	7.40	380773	3335	          0.00	          7.01	7.29	7.44	7.22	7.29	    35.43	279649920	  1.51	电脑设备	广东	 3.02	7.34	192232	188541	  1.02	3787	3450	--  	      54339.60	
="300032"	金龙机电	1.37	19.98	0.27	19.98	19.99	38250	797	          0.35	          1.43	19.72	19.98	19.39	19.71	   263.83	75156000	  1.15	元器件	浙江	 2.99	19.65	18311	19939	  0.92	385	138	--  	      26809.75	
