代码	名称	涨幅%%	现价	涨跌	买价	卖价	总量	现量	涨速%%	换手%%	今开	最高	最低	昨收	市盈(动)	总金额	量比	细分行业	地区	振幅%%	均价	内盘	外盘	内外比	买量	卖量	未匹配量	
="000669"	金鸿能源	-3.73	23.48	-0.91	23.45	23.48	29525	177	0.77	          1.29	24.39	24.60	23.00	24.39	    30.22	69725240	  1.28	供气供热	吉林	6.56	23.62	16365	13160	  1.24	0	999	--  	
="600127"	金健米业	-3.73	5.93	-0.23	5.92	5.93	244884	20	-0.16	          4.50	6.16	6.19	5.76	6.16	--  	146348304	  1.32	农业综合	湖南	6.98	5.98	141951	102932	  1.38	170	21	--  	
="600664"	哈药股份	-3.73	8.25	-0.32	8.24	8.25	590410	5	-0.12	          5.60	8.56	8.58	8.00	8.57	    36.44	489043104	  1.55	化学制药	黑龙江	6.77	8.28	300628	289781	  1.04	446	14	--  	
="300073"	当升科技	-3.74	17.52	-0.68	17.51	17.52	98919	1348	0.05	          6.23	18.16	18.18	17.17	18.20	  3582.82	173912080	  1.49	矿物制品	北京	5.55	17.58	59959	38959	  1.54	461	368	--  	
="002327"	富安娜	-3.74	13.65	-0.53	13.64	13.65	51467	136	0.00	          2.33	14.20	14.24	13.36	14.18	    17.91	70854672	  1.04	服饰	深圳	6.21	13.77	32771	18695	  1.75	118	132	--  	
="600382"	广东明珠	-3.74	13.13	-0.51	13.12	13.13	259879	7	-0.22	          7.60	13.67	13.73	12.90	13.64	     4.07	344593024	  1.31	商贸代理	广东	6.09	13.26	157102	102777	  1.53	265	40	--  	
="002577"	雷柏科技	-3.74	28.31	-1.10	28.31	28.32	68135	123	0.00	          2.41	29.20	29.35	27.50	29.41	    92.09	193472432	  1.27	电脑设备	深圳	6.29	28.40	41959	26176	  1.60	394	72	--  	
="600256"	广汇能源	-3.75	8.21	-0.32	8.20	8.21	2186741	82	-0.12	          7.18	8.53	8.56	8.08	8.53	    20.70	1815535488	  1.42	综合类	新疆	5.63	8.30	1175128	1011613	  1.16	4147	393	--  	
="300087"	荃银高科	-3.75	13.34	-0.52	13.33	13.34	67127	528	-0.14	          6.29	13.89	13.90	12.76	13.86	--  	88978512	  1.12	种植业	安徽	8.23	13.26	41112	26015	  1.58	610	88	--  	
="600303"	曙光股份	-3.75	5.90	-0.23	5.90	5.91	252775	240	1.54	          4.40	6.16	6.16	5.70	6.13	    42.99	149433488	  1.66	汽车整车	辽宁	7.50	5.91	148624	104151	  1.43	4704	383	--  	
="002129"	中环股份	-3.76	21.01	-0.82	21.01	21.05	114329	522	-0.14	          1.58	21.83	21.96	20.82	21.83	   163.61	242822896	  1.41	半导体	天津	5.22	21.24	64234	50094	  1.28	66	27	--  	
="000789"	万年青	-3.76	11.53	-0.45	11.52	11.53	189090	965	0.00	          4.62	12.02	12.09	11.31	11.98	     9.43	220433120	  1.09	水泥	江西	6.51	11.66	113269	75820	  1.49	180	75	--  	
="000702"	正虹科技	-3.76	9.48	-0.37	9.44	9.48	84856	223	-0.21	          3.18	9.85	9.88	9.10	9.85	   159.59	80821080	  1.22	饲料	湖南	7.92	9.52	52411	32445	  1.62	80	16	--  	
="000926"	福星股份	-3.76	9.47	-0.37	9.47	9.48	466116	1002	-0.21	          8.82	9.95	10.00	9.34	9.84	     8.73	448562080	  1.13	区域地产	湖北	6.71	9.62	252825	213291	  1.19	2152	2028	--  	
="600071"	凤凰光学	-3.76	13.30	-0.52	13.30	13.31	63406	36	0.15	          2.67	13.69	13.69	13.20	13.82	--  	85058648	  1.25	文教休闲	江西	3.55	13.41	37809	25597	  1.48	439	4	--  	
="002123"	荣信股份	-3.76	8.95	-0.35	8.94	8.95	180169	1571	-0.11	          3.98	9.31	9.34	8.75	9.30	--  	162876032	  1.17	电气设备	辽宁	6.34	9.04	108083	72086	  1.50	978	137	--  	
="000153"	丰原药业	-3.77	14.30	-0.56	14.29	14.30	76836	551	-0.34	          2.59	14.85	14.85	14.01	14.86	    93.48	109902632	  0.82	化学制药	安徽	5.65	14.30	38789	38047	  1.02	13	3489	--  	
="600012"	皖通高速	-3.77	5.36	-0.21	5.36	5.37	100054	1	-0.18	          0.86	5.57	5.60	5.23	5.57	     9.95	54248716	  0.83	路桥	安徽	6.64	5.42	61457	38597	  1.59	25	147	--  	
="002422"	科伦药业	-3.77	31.87	-1.25	31.87	31.88	101115	796	0.06	          2.85	33.12	33.13	31.76	33.12	    20.84	325780672	  1.18	化学制药	四川	4.14	32.22	56145	44970	  1.25	144	20	--  	
="300031"	宝通带业	-3.78	8.92	-0.35	8.92	8.94	124562	313	-0.33	          5.83	9.27	9.27	8.62	9.27	    37.83	111743752	  1.33	橡胶	江苏	7.01	8.97	79479	45082	  1.76	88	45	--  	
="000829"	天音控股	-3.78	9.42	-0.37	9.42	9.43	461060	4595	-0.10	          4.87	9.75	9.79	9.18	9.79	    49.42	433899936	  0.84	其他商业	江西	6.23	9.41	259848	201211	  1.29	1647	2159	--  	
="300058"	蓝色光标	-3.78	23.16	-0.91	23.15	23.16	199511	1419	0.39	          3.05	24.06	24.07	22.86	24.07	    33.01	465599680	  1.03	广告包装	北京	5.03	23.34	126103	73407	  1.72	55	274	--  	
="002120"	新海股份	-3.78	15.26	-0.60	15.26	15.28	29243	166	-0.19	          2.99	15.81	15.87	15.13	15.86	    25.09	44939000	  0.88	家居用品	浙江	4.67	15.37	18318	10924	  1.68	342	20	--  	
="600724"	宁波富达	-3.79	5.59	-0.22	5.58	5.59	205434	30	0.00	          1.42	5.83	5.85	5.47	5.81	     9.24	115890304	  1.07	区域地产	浙江	6.54	5.64	119438	85995	  1.39	252	120	--  	
="600615"	丰华股份	-3.79	13.72	-0.54	13.70	13.74	77785	100	-0.07	          4.15	14.32	14.32	13.56	14.26	   176.95	107594536	  1.11	区域地产	上海	5.33	13.83	48430	29355	  1.65	12	67	--  	
="000692"	惠天热电	-3.79	4.57	-0.18	4.56	4.57	194785	1398	0.21	          3.66	4.75	4.77	4.48	4.75	--  	89963280	  1.26	供气供热	辽宁	6.11	4.62	127825	66959	  1.91	1855	698	--  	
="002388"	新亚制程	-3.79	17.51	-0.69	17.46	17.51	67424	4087	1.03	          3.61	18.13	18.13	17.00	18.20	   249.77	117496168	  0.45	元器件	深圳	6.21	17.43	35063	32360	  1.08	27	56	--  	
="002028"	思源电气	-3.79	12.18	-0.48	12.17	12.18	269592	1992	-0.16	          5.78	12.67	12.70	11.90	12.66	    17.43	331233792	  1.20	电气设备	上海	6.32	12.29	156701	112891	  1.39	220	597	--  	
="002232"	启明信息	-3.79	10.91	-0.43	10.91	10.92	88699	621	-0.09	          2.23	11.35	11.36	10.66	11.34	   966.28	97667264	  0.96	软件服务	吉林	6.17	11.01	51198	37501	  1.37	136	19	--  	
="002671"	龙泉股份	-3.79	10.40	-0.41	10.39	10.40	97621	699	0.00	          5.32	10.81	10.81	10.08	10.81	    29.17	101778360	  0.90	其他建材	山东	6.75	10.43	56806	40815	  1.39	492	116	--  	
="002071"	长城影视	-3.80	19.01	-0.75	19.01	19.02	57340	318	0.10	          3.20	19.70	19.72	18.51	19.76	   134.91	109575392	  1.20	影视音像	江苏	6.12	19.11	34114	23225	  1.47	121	99	--  	
="300077"	国民技术	-3.80	29.40	-1.16	29.39	29.40	132333	644	0.17	          5.25	30.55	30.92	28.00	30.56	  1145.06	390896160	  1.01	半导体	深圳	9.55	29.54	76116	56216	  1.35	76	297	--  	
="600585"	海螺水泥	-3.80	18.97	-0.75	18.98	18.99	1217108	666	0.31	          3.04	19.93	20.00	18.45	19.72	     9.23	2332300032	  1.18	水泥	安徽	7.86	19.16	664136	552971	  1.20	37	18	--  	
="600469"	风神股份	-3.81	13.14	-0.52	13.14	13.15	98593	10	0.00	          2.63	13.69	13.69	12.90	13.66	    12.06	130567264	  0.97	汽车配件	河南	5.78	13.24	59580	39013	  1.53	58	292	--  	
="002367"	康力电梯	-3.81	11.37	-0.45	11.36	11.37	150371	929	0.00	          3.29	11.78	11.78	11.10	11.82	    23.92	172316384	  1.07	运输设备	江苏	5.75	11.46	96777	53593	  1.81	445	210	--  	
="000908"	天一科技	-3.81	15.91	-0.63	15.91	15.93	37449	425	0.00	          1.34	16.52	16.52	15.70	16.54	--  	59779712	  1.39	机械基件	湖南	4.96	15.96	23124	14325	  1.61	55	147	--  	
="002648"	卫星石化	-3.81	13.38	-0.53	13.36	13.38	132972	606	0.29	          6.65	13.89	13.90	13.20	13.91	    35.66	179889792	  1.16	化工原料	浙江	5.03	13.53	83691	49280	  1.70	90	274	--  	
="601339"	百隆东方	-3.81	11.36	-0.45	11.36	11.37	86843	15	-0.26	          4.52	11.75	11.75	11.11	11.81	    16.03	99380000	  1.05	纺织	浙江	5.42	11.44	51944	34898	  1.49	7	62	--  	
="600483"	福能股份	-3.82	10.08	-0.40	10.07	10.08	91577	5	-0.09	          3.17	10.48	10.50	9.91	10.48	    17.68	92981744	  1.08	火力发电	福建	5.63	10.15	56588	34989	  1.62	53	170	--  	
="600463"	空港股份	-3.82	11.34	-0.45	11.30	11.36	72929	103	1.25	          2.89	11.67	11.78	10.90	11.79	    60.59	81894576	  0.75	园区开发	北京	7.46	11.23	42549	30380	  1.40	10	76	--  	
="000564"	西安民生	-3.82	5.79	-0.23	5.78	5.79	159567	497	-0.17	          4.75	6.02	6.02	5.67	6.02	    37.84	93256088	  1.14	百货	陕西	5.81	5.84	99222	60345	  1.64	1432	500	--  	
="000802"	北京文化	-3.82	14.60	-0.58	14.59	14.60	95811	1528	-0.27	          2.56	15.25	15.30	14.08	15.18	   207.62	141074288	  1.14	旅游服务	北京	8.04	14.72	57045	38765	  1.47	251	279	--  	
="000017"	深中华A	-3.82	7.80	-0.31	7.79	7.80	81569	676	0.25	          2.69	8.10	8.10	7.71	8.11	   951.97	64162224	  1.23	文教休闲	深圳	4.81	7.87	53696	27873	  1.93	337	263	--  	
="600706"	曲江文旅	-3.82	15.85	-0.63	15.84	15.85	44498	8	0.06	          5.19	16.40	16.50	15.50	16.48	    47.05	70876720	  1.05	旅游服务	陕西	6.07	15.93	25828	18670	  1.38	56	3	--  	
="002216"	三全食品	-3.82	21.38	-0.85	21.37	21.38	55052	231	0.09	          1.98	22.24	22.24	21.15	22.23	    90.92	118523392	  0.89	食品	河南	4.90	21.53	31479	23573	  1.34	5	83	--  	
="601636"	旗滨集团	-3.82	8.30	-0.33	8.29	8.30	125316	36	0.00	          2.25	8.64	8.67	8.10	8.63	    31.10	104947936	  0.98	玻璃	湖南	6.60	8.37	74040	51275	  1.44	304	50	--  	
="002372"	伟星新材	-3.82	13.58	-0.54	13.58	13.59	50265	703	0.07	          1.31	14.10	14.22	13.48	14.12	    15.92	69112064	  1.25	其他建材	浙江	5.24	13.75	32343	17922	  1.80	300	58	--  	
="603005"	晶方科技	-3.83	46.48	-1.85	46.35	46.46	35120	1	0.17	          6.20	48.35	48.42	46.00	48.33	    58.29	163579280	  1.76	半导体	江苏	5.01	46.58	20712	14407	  1.44	16	9	--  	
="600971"	恒源煤电	-3.83	8.29	-0.33	8.29	8.30	728064	125	0.36	          7.28	8.70	8.79	8.00	8.62	   147.98	612354560	  2.11	煤炭开采	安徽	9.16	8.41	379191	348873	  1.09	692	672	--  	
="002416"	爱施德	-3.83	13.80	-0.55	13.80	13.81	87961	364	-0.21	          0.92	14.32	14.35	13.30	14.35	   205.17	121934376	  0.77	电器连锁	深圳	7.32	13.86	43301	44659	  0.97	226	105	--  	
="000559"	万向钱潮	-3.83	13.80	-0.55	13.79	13.80	696904	3460	0.58	          3.65	14.30	14.47	13.40	14.35	    38.64	972084800	  1.09	汽车配件	浙江	7.46	13.95	359823	337080	  1.07	125	244	--  	
="002515"	金字火腿	-3.84	25.06	-1.00	25.06	25.19	19980	92	0.11	          2.24	25.76	26.09	24.91	26.06	   114.65	50640116	  1.14	食品	浙江	4.53	25.35	11755	8224	  1.43	2	216	--  	
="600614"	鼎立股份	-3.84	11.52	-0.46	11.51	11.52	150573	26	-0.25	          3.37	11.93	11.96	11.38	11.98	   276.85	174766448	  1.01	综合类	上海	4.84	11.61	89818	60755	  1.48	129	269	--  	
="601600"	中国铝业	-3.85	4.75	-0.19	4.75	4.76	2665874	808	-0.21	          2.78	4.96	5.08	4.53	4.94	--  	1288193536	  0.98	铝	北京	11.13	4.83	1334336	1331538	  1.00	7917	2380	--  	
="600268"	国电南自	-3.85	6.75	-0.27	6.74	6.75	157499	16	0.14	          2.48	7.05	7.07	6.53	7.02	--  	107507352	  1.29	电气设备	江苏	7.69	6.83	94094	63405	  1.48	215	251	--  	
="002432"	九安医疗	-3.85	29.00	-1.16	29.00	29.01	89693	1141	-0.13	          2.41	29.99	29.99	27.32	30.16	--  	259512288	  0.67	医疗保健	天津	8.85	28.93	50043	39650	  1.26	144	61	--  	
="002218"	拓日新能	-3.85	9.50	-0.38	9.49	9.50	100163	1284	0.10	          2.09	9.89	9.90	9.31	9.88	   337.88	96199568	  1.22	半导体	深圳	5.97	9.60	61044	39119	  1.56	434	91	--  	
="600338"	西藏珠峰	-3.85	14.24	-0.57	14.24	14.25	45683	53	-0.28	          2.89	14.80	14.80	14.10	14.81	--  	65693256	  1.38	铅锌	西藏	4.73	14.38	29765	15917	  1.87	4	50	--  	
="300165"	天瑞仪器	-3.85	21.97	-0.88	21.89	21.97	45080	635	0.41	          5.07	22.83	22.83	21.53	22.85	    58.89	99409472	  1.28	电器仪表	江苏	5.69	22.05	26704	18376	  1.45	5	36	--  	
="600220"	江苏阳光	-3.86	3.99	-0.16	3.98	3.99	531357	56	-0.24	          2.98	4.17	4.19	3.90	4.15	   109.12	213671600	  1.32	纺织	江苏	6.99	4.02	297418	233938	  1.27	2839	326	--  	
="002033"	丽江旅游	-3.86	14.96	-0.60	14.95	14.96	82596	233	-0.13	          4.20	15.56	15.58	14.80	15.56	    19.45	124594352	  1.23	旅游景点	云南	5.01	15.08	49567	33029	  1.50	30	284	--  	
="600812"	华北制药	-3.86	6.98	-0.28	6.97	6.98	389831	5	-0.14	          3.79	7.35	7.37	6.83	7.26	   379.28	275038592	  1.48	化学制药	河北	7.44	7.06	220540	169291	  1.30	192	200	--  	
="600165"	新日恒力	-3.86	9.97	-0.40	9.95	9.97	78686	12	-0.59	          4.06	10.38	10.38	9.60	10.37	--  	78262488	  1.38	钢加工	宁夏	7.52	9.95	43057	35629	  1.21	41	42	--  	
="603369"	今世缘	-3.86	28.41	-1.14	28.42	28.43	57826	12	0.17	         11.16	29.60	29.60	28.00	29.55	    18.93	166061088	  0.87	白酒	江苏	5.41	28.72	32941	24885	  1.32	43	16	--  	
="600192"	长城电工	-3.86	11.21	-0.45	11.20	11.21	152087	3	0.00	          3.44	11.66	11.66	11.12	11.66	    48.36	171877200	  0.79	电气设备	甘肃	4.63	11.30	96911	55176	  1.76	236	67	--  	
="600527"	江南高纤	-3.86	5.23	-0.21	5.22	5.23	332168	325	0.00	          4.14	5.43	5.45	5.17	5.44	    34.18	175584592	  1.26	化纤	江苏	5.15	5.29	203298	128870	  1.58	474	1677	--  	
="600874"	创业环保	-3.86	9.21	-0.37	9.19	9.22	390307	150	0.21	          3.59	9.55	9.58	8.90	9.58	    38.75	360725760	  0.92	环境保护	天津	7.10	9.24	204841	185465	  1.10	106	852	--  	
="002656"	卡奴迪路	-3.86	16.18	-0.65	16.18	16.19	42167	451	-0.12	          7.06	16.84	16.89	16.02	16.83	   196.25	69020496	  1.36	服饰	广东	5.17	16.37	24793	17374	  1.43	79	21	--  	
="600466"	迪康药业	-3.86	6.72	-0.27	6.71	6.72	253474	30	-0.14	          5.77	6.99	6.99	6.51	6.99	   165.93	171235216	  1.36	中成药	四川	6.87	6.76	125890	127583	  0.99	146	162	--  	
="002183"	怡 亚 通	-3.86	12.44	-0.50	12.44	12.45	417225	3426	0.00	          4.23	12.95	13.00	12.30	12.94	    39.66	525699296	  1.07	仓储物流	深圳	5.41	12.60	236116	181108	  1.30	1171	999	--  	
="002663"	普邦园林	-3.86	14.18	-0.57	14.17	14.18	125872	690	0.00	          4.88	14.75	14.84	13.89	14.75	    26.84	180319648	  1.07	建筑施工	广东	6.44	14.33	71735	54137	  1.33	244	127	--  	
="000151"	中成股份	-3.87	16.89	-0.68	16.89	16.90	179538	1187	-0.05	          6.74	17.38	17.57	15.88	17.57	    28.73	301403872	  1.02	商贸代理	北京	9.62	16.79	93783	85754	  1.09	246	676	--  	
="600005"	武钢股份	-3.87	2.98	-0.12	2.98	2.99	2558867	284	0.00	          2.54	3.11	3.15	2.91	3.10	    29.28	775033088	  1.09	普钢	湖北	7.74	3.03	1364441	1194425	  1.14	6084	8970	--  	
="600845"	宝信软件	-3.87	36.25	-1.46	36.25	36.26	12220	1	0.22	          0.54	38.10	38.10	35.50	37.71	    48.11	44614460	  0.74	软件服务	上海	6.89	36.51	7358	4862	  1.51	500	19	--  	
="002668"	奥马电器	-3.87	20.85	-0.84	20.85	20.88	59404	517	-0.19	          8.21	21.69	21.70	20.65	21.69	    15.17	125375824	  1.46	家用电器	广东	4.84	21.11	36369	23035	  1.58	193	60	--  	
="600166"	福田汽车	-3.88	6.20	-0.25	6.20	6.21	960013	7	-0.32	          3.78	6.45	6.52	6.10	6.45	    43.37	604604864	  1.11	汽车整车	北京	6.51	6.30	486724	473288	  1.03	866	110	--  	
="002703"	浙江世宝	-3.88	26.03	-1.05	26.03	26.06	12713	9	0.03	          8.48	27.08	27.21	25.90	27.08	   147.03	33307282	  1.66	汽车配件	浙江	4.84	26.20	8451	4262	  1.98	1	10	--  	
="002313"	日海通讯	-3.88	13.88	-0.56	13.87	13.88	115998	927	-0.28	          4.94	14.47	14.47	13.70	14.44	   614.85	163178240	  0.96	通信设备	深圳	5.33	14.07	75757	40241	  1.88	259	253	--  	
="600526"	菲达环保	-3.88	14.37	-0.58	14.37	14.38	256773	4	0.13	          6.31	14.89	14.89	14.08	14.95	    93.65	371889504	  1.00	专用机械	浙江	5.42	14.48	134359	122413	  1.10	80	516	--  	
="002244"	滨江集团	-3.88	7.68	-0.31	7.67	7.68	336978	3874	0.13	          2.94	8.02	8.07	7.56	7.99	    13.68	261836976	  1.05	区域地产	浙江	6.38	7.77	194605	142373	  1.37	1173	3131	--  	
="300171"	东富龙	-3.88	25.25	-1.02	25.23	25.25	40130	110	0.00	          2.55	26.20	26.24	24.80	26.27	    27.35	101825936	  1.30	医疗保健	上海	5.48	25.37	22693	17437	  1.30	69	3	--  	
="002439"	启明星辰	-3.88	26.24	-1.06	26.23	26.24	129057	2371	1.35	          4.95	27.00	27.00	24.71	27.30	--  	331773728	  0.99	软件服务	北京	8.39	25.71	76012	53044	  1.43	54	41	--  	
="600796"	钱江生化	-3.88	7.67	-0.31	7.66	7.68	125406	7	0.52	          4.16	7.90	7.97	7.58	7.98	    63.30	96557840	  1.59	农药化肥	浙江	4.89	7.70	82371	43035	  1.91	198	30	--  	
="000545"	金浦钛业	-3.89	14.10	-0.57	14.10	14.11	70897	461	-0.14	          4.53	14.66	14.66	13.60	14.67	   117.24	100373568	  0.92	化工原料	吉林	7.23	14.16	46191	24706	  1.87	56	10	--  	
="600764"	中电广通	-3.89	10.88	-0.44	10.95	10.97	68911	664	0.36	          2.09	11.28	11.39	10.64	11.32	   582.60	75471216	  0.92	通信设备	北京	6.63	10.95	36450	32461	  1.12	1336	47	--  	
="002701"	奥瑞金	-3.89	21.76	-0.88	21.75	21.76	185941	706	0.00	          5.74	22.70	22.70	21.70	22.64	    14.98	409850720	  1.39	广告包装	北京	4.42	22.04	124156	61785	  2.01	327	146	--  	
="600745"	中茵股份	-3.89	14.09	-0.57	14.08	14.09	33751	13	0.28	          1.03	14.48	14.53	13.80	14.66	   443.43	47724476	  0.80	区域地产	湖北	4.98	14.14	20816	12935	  1.61	1	19	--  	
="002076"	雪 莱 特	-3.89	13.84	-0.56	13.84	13.85	63587	629	-0.35	          5.28	14.21	14.25	13.25	14.40	   149.20	88040456	  1.12	家用电器	广东	6.94	13.85	37662	25924	  1.45	135	13	--  	
="002565"	上海绿新	-3.89	8.40	-0.34	8.40	8.41	213850	1514	0.00	          3.13	8.75	8.78	8.21	8.74	    29.98	181886608	  1.20	造纸	上海	6.52	8.51	131504	82345	  1.60	64	508	--  	
="000961"	中南建设	-3.89	11.36	-0.46	11.35	11.36	237740	1010	0.08	          2.04	11.71	11.86	11.18	11.82	    16.17	273095168	  0.98	建筑施工	江苏	5.75	11.49	119979	117761	  1.02	1169	798	--  	
="601700"	风范股份	-3.89	15.55	-0.63	15.55	15.57	87233	30	0.12	          3.70	16.11	16.11	15.38	16.18	    31.48	136314848	  0.63	电气设备	江苏	4.51	15.63	52347	34885	  1.50	130	1	--  	
="002401"	中海科技	-3.89	19.00	-0.77	18.98	19.00	62826	1054	-0.05	          2.12	19.53	19.74	18.60	19.77	    97.31	120032712	  1.03	软件服务	上海	5.77	19.11	37094	25731	  1.44	2	264	--  	
="002141"	蓉胜超微	-3.90	13.56	-0.55	13.56	13.57	42193	60	0.07	          2.32	14.11	14.15	12.75	14.11	   605.10	57043600	  1.74	元器件	广东	9.92	13.52	24864	17329	  1.43	58	116	--  	
="000513"	丽珠集团	-3.90	49.78	-2.02	49.78	49.79	30593	129	0.24	          1.72	51.70	51.70	49.18	51.80	    26.08	152850928	  1.12	中成药	广东	4.86	49.96	20031	10561	  1.90	1	26	--  	
="600020"	中原高速	-3.90	3.45	-0.14	3.44	3.45	424693	60	0.00	          1.89	3.58	3.59	3.35	3.59	    10.92	148248992	  0.89	路桥	河南	6.69	3.49	269736	154957	  1.74	186	2396	--  	
="002185"	华天科技	-3.90	13.80	-0.56	13.79	13.80	256459	568	-0.43	          3.87	14.33	14.33	13.61	14.36	    30.56	355796736	  1.20	半导体	甘肃	5.01	13.87	137040	119419	  1.15	1410	994	--  	
="600735"	新华锦	-3.90	16.01	-0.65	16.00	16.10	56882	5	-0.55	          2.72	16.78	16.81	15.00	16.66	    82.22	91364488	  0.97	纺织	山东	10.86	16.06	27598	29284	  0.94	19	127	--  	
="002135"	东南网架	-3.90	5.17	-0.21	5.16	5.17	246054	2381	-0.19	          3.67	5.40	5.40	5.02	5.38	    48.67	128874192	  1.52	建筑施工	浙江	7.06	5.24	147204	98849	  1.49	1484	564	--  	
="600885"	宏发股份	-3.90	21.17	-0.86	21.07	21.17	92969	6	-0.70	          3.92	22.03	22.03	20.26	22.03	    24.15	194199440	  2.47	电气设备	湖北	8.03	20.89	56178	36791	  1.53	5	7	--  	
="002631"	德尔家居	-3.90	12.80	-0.52	12.80	12.82	50352	117	-0.15	          1.58	13.34	13.34	12.58	13.32	    30.27	64838576	  1.32	家居用品	江苏	5.71	12.88	30000	20352	  1.47	23	10	--  	
="002614"	蒙发利	-3.91	15.25	-0.62	15.25	15.26	86929	737	0.00	          5.21	16.05	16.08	15.03	15.87	    37.15	134165816	  1.34	医疗保健	福建	6.62	15.43	49333	37596	  1.31	224	96	--  	
="000668"	荣丰控股	-3.91	13.77	-0.56	13.77	13.78	17989	431	-0.21	          1.23	14.14	14.19	13.52	14.33	--  	24870050	  1.07	区域地产	上海	4.68	13.83	12140	5848	  2.08	169	94	--  	
="002409"	雅克科技	-3.91	20.16	-0.82	20.15	20.16	18081	172	-0.14	          2.19	20.99	20.99	20.01	20.98	    52.47	36707672	  0.90	化工原料	江苏	4.67	20.30	10749	7332	  1.47	128	374	--  	
="002325"	洪涛股份	-3.91	10.81	-0.44	10.80	10.81	245563	2160	-0.27	          4.94	11.25	11.25	10.53	11.25	    25.42	265821024	  1.17	装修装饰	深圳	6.40	10.82	146777	98785	  1.49	1122	226	--  	
="600135"	乐凯胶片	-3.91	13.50	-0.55	13.51	13.52	169962	70	0.14	          4.97	13.94	13.94	13.00	14.05	   138.32	230296416	  1.01	化工原料	河北	6.69	13.55	96903	73058	  1.33	53	27	--  	
="000159"	国际实业	-3.91	10.80	-0.44	10.79	10.80	395291	2719	-0.36	          8.22	11.40	11.49	10.33	11.24	    60.08	436368672	  1.43	石油贸易	新疆	10.32	11.04	213383	181907	  1.17	132	353	--  	
="002242"	九阳股份	-3.91	11.29	-0.46	11.29	11.30	136554	625	0.00	          1.79	11.75	11.79	11.12	11.75	    14.88	155591696	  0.87	家用电器	山东	5.70	11.39	85705	50848	  1.69	140	226	--  	
="600723"	首商股份	-3.92	7.36	-0.30	7.36	7.37	151925	100	0.13	          2.31	7.66	7.68	7.22	7.66	    17.37	113238400	  1.27	百货	北京	6.01	7.45	85653	66271	  1.29	15	53	--  	
="300006"	莱美药业	-3.92	31.11	-1.27	31.10	31.11	49035	172	0.03	          3.64	32.39	32.60	30.01	32.38	--  	152172320	  1.14	化学制药	重庆	8.00	31.03	26293	22741	  1.16	9	3	--  	
="000034"	深信泰丰	-3.92	7.10	-0.29	7.09	7.10	116198	412	0.00	          3.42	7.39	7.40	6.92	7.39	    34.84	83110880	  1.29	综合类	深圳	6.50	7.15	65683	50514	  1.30	58	967	--  	
